name	type	source	detector	wavelength_nominal	units
S24-D80-850.0	NIRSCWAMPLITUDE	S24	D80	850.0	AU
S19-D97-850.0	NIRSCWAMPLITUDE	S19	D97	850.0	AU
S22-D77-850.0	NIRSCWAMPLITUDE	S22	D77	850.0	AU
S22-D79-850.0	NIRSCWAMPLITUDE	S22	D79	850.0	AU
S22-D80-850.0	NIRSCWAMPLITUDE	S22	D80	850.0	AU
S11-D104-850.0	NIRSCWAMPLITUDE	S11	D104	850.0	AU
S24-D78-850.0	NIRSCWAMPLITUDE	S24	D78	850.0	AU
S22-D78-850.0	NIRSCWAMPLITUDE	S22	D78	850.0	AU
S22-D98-850.0	NIRSCWAMPLITUDE	S22	D98	850.0	AU
S17-D97-850.0	NIRSCWAMPLITUDE	S17	D97	850.0	AU
S17-D104-850.0	NIRSCWAMPLITUDE	S17	D104	850.0	AU
S23-D80-850.0	NIRSCWAMPLITUDE	S23	D80	850.0	AU
S23-D98-850.0	NIRSCWAMPLITUDE	S23	D98	850.0	AU
S20-D83-850.0	NIRSCWAMPLITUDE	S20	D83	850.0	AU
S20-D82-850.0	NIRSCWAMPLITUDE	S20	D82	850.0	AU
S20-D81-850.0	NIRSCWAMPLITUDE	S20	D81	850.0	AU
S20-D104-850.0	NIRSCWAMPLITUDE	S20	D104	850.0	AU
S22-D100-850.0	NIRSCWAMPLITUDE	S22	D100	850.0	AU
S20-D100-850.0	NIRSCWAMPLITUDE	S20	D100	850.0	AU
S16-D103-850.0	NIRSCWAMPLITUDE	S16	D103	850.0	AU
S23-D103-850.0	NIRSCWAMPLITUDE	S23	D103	850.0	AU
S20-D103-850.0	NIRSCWAMPLITUDE	S20	D103	850.0	AU
S23-D101-850.0	NIRSCWAMPLITUDE	S23	D101	850.0	AU
S20-D101-850.0	NIRSCWAMPLITUDE	S20	D101	850.0	AU
S19-D99-850.0	NIRSCWAMPLITUDE	S19	D99	850.0	AU
S22-D99-850.0	NIRSCWAMPLITUDE	S22	D99	850.0	AU
S17-D99-850.0	NIRSCWAMPLITUDE	S17	D99	850.0	AU
S17-D102-850.0	NIRSCWAMPLITUDE	S17	D102	850.0	AU
S20-D102-850.0	NIRSCWAMPLITUDE	S20	D102	850.0	AU
S43-D25-850.0	NIRSCWAMPLITUDE	S43	D25	850.0	AU
S43-D113-850.0	NIRSCWAMPLITUDE	S43	D113	850.0	AU
S43-D55-850.0	NIRSCWAMPLITUDE	S43	D55	850.0	AU
S43-D52-850.0	NIRSCWAMPLITUDE	S43	D52	850.0	AU
S43-D64-850.0	NIRSCWAMPLITUDE	S43	D64	850.0	AU
S43-D63-850.0	NIRSCWAMPLITUDE	S43	D63	850.0	AU
S45-D50-850.0	NIRSCWAMPLITUDE	S45	D50	850.0	AU
S45-D56-850.0	NIRSCWAMPLITUDE	S45	D56	850.0	AU
S18-D113-850.0	NIRSCWAMPLITUDE	S18	D113	850.0	AU
S18-D118-850.0	NIRSCWAMPLITUDE	S18	D118	850.0	AU
S21-D74-850.0	NIRSCWAMPLITUDE	S21	D74	850.0	AU
S21-D79-850.0	NIRSCWAMPLITUDE	S21	D79	850.0	AU
S21-D78-850.0	NIRSCWAMPLITUDE	S21	D78	850.0	AU
S21-D116-850.0	NIRSCWAMPLITUDE	S21	D116	850.0	AU
S41-D55-850.0	NIRSCWAMPLITUDE	S41	D55	850.0	AU
S24-D119-850.0	NIRSCWAMPLITUDE	S24	D119	850.0	AU
S24-D98-850.0	NIRSCWAMPLITUDE	S24	D98	850.0	AU
S22-D97-850.0	NIRSCWAMPLITUDE	S22	D97	850.0	AU
S22-D76-850.0	NIRSCWAMPLITUDE	S22	D76	850.0	AU
S22-D75-850.0	NIRSCWAMPLITUDE	S22	D75	850.0	AU
S22-D102-850.0	NIRSCWAMPLITUDE	S22	D102	850.0	AU
S22-D101-850.0	NIRSCWAMPLITUDE	S22	D101	850.0	AU
S19-D120-850.0	NIRSCWAMPLITUDE	S19	D120	850.0	AU
S19-D77-850.0	NIRSCWAMPLITUDE	S19	D77	850.0	AU
S44-D115-850.0	NIRSCWAMPLITUDE	S44	D115	850.0	AU
S44-D120-850.0	NIRSCWAMPLITUDE	S44	D120	850.0	AU
S44-D119-850.0	NIRSCWAMPLITUDE	S44	D119	850.0	AU
S44-D53-850.0	NIRSCWAMPLITUDE	S44	D53	850.0	AU
S44-D54-850.0	NIRSCWAMPLITUDE	S44	D54	850.0	AU
S42-D56-850.0	NIRSCWAMPLITUDE	S42	D56	850.0	AU
S42-D116-850.0	NIRSCWAMPLITUDE	S42	D116	850.0	AU
S42-D51-850.0	NIRSCWAMPLITUDE	S42	D51	850.0	AU
S25-D41-850.0	NIRSCWAMPLITUDE	S25	D41	850.0	AU
S30-D42-850.0	NIRSCWAMPLITUDE	S30	D42	850.0	AU
S28-D45-850.0	NIRSCWAMPLITUDE	S28	D45	850.0	AU
S28-D16-850.0	NIRSCWAMPLITUDE	S28	D16	850.0	AU
S28-D44-850.0	NIRSCWAMPLITUDE	S28	D44	850.0	AU
S40-D13-850.0	NIRSCWAMPLITUDE	S40	D13	850.0	AU
S40-D43-850.0	NIRSCWAMPLITUDE	S40	D43	850.0	AU
S35-D43-850.0	NIRSCWAMPLITUDE	S35	D43	850.0	AU
S35-D57-850.0	NIRSCWAMPLITUDE	S35	D57	850.0	AU
S35-D14-850.0	NIRSCWAMPLITUDE	S35	D14	850.0	AU
S37-D46-850.0	NIRSCWAMPLITUDE	S37	D46	850.0	AU
S37-D59-850.0	NIRSCWAMPLITUDE	S37	D59	850.0	AU
S37-D60-850.0	NIRSCWAMPLITUDE	S37	D60	850.0	AU
S37-D47-850.0	NIRSCWAMPLITUDE	S37	D47	850.0	AU
S37-D42-850.0	NIRSCWAMPLITUDE	S37	D42	850.0	AU
S37-D41-850.0	NIRSCWAMPLITUDE	S37	D41	850.0	AU
S34-D45-850.0	NIRSCWAMPLITUDE	S34	D45	850.0	AU
S34-D58-850.0	NIRSCWAMPLITUDE	S34	D58	850.0	AU
S34-D64-850.0	NIRSCWAMPLITUDE	S34	D64	850.0	AU
S39-D44-850.0	NIRSCWAMPLITUDE	S39	D44	850.0	AU
S39-D58-850.0	NIRSCWAMPLITUDE	S39	D58	850.0	AU
S36-D61-850.0	NIRSCWAMPLITUDE	S36	D61	850.0	AU
S36-D57-850.0	NIRSCWAMPLITUDE	S36	D57	850.0	AU
S36-D50-850.0	NIRSCWAMPLITUDE	S36	D50	850.0	AU
S36-D51-850.0	NIRSCWAMPLITUDE	S36	D51	850.0	AU
S33-D54-850.0	NIRSCWAMPLITUDE	S33	D54	850.0	AU
S38-D59-850.0	NIRSCWAMPLITUDE	S38	D59	850.0	AU
S38-D49-850.0	NIRSCWAMPLITUDE	S38	D49	850.0	AU
S38-D53-850.0	NIRSCWAMPLITUDE	S38	D53	850.0	AU
S17-D100-850.0	NIRSCWAMPLITUDE	S17	D100	850.0	AU
S17-D82-850.0	NIRSCWAMPLITUDE	S17	D82	850.0	AU
S17-D79-850.0	NIRSCWAMPLITUDE	S17	D79	850.0	AU
S23-D100-850.0	NIRSCWAMPLITUDE	S23	D100	850.0	AU
S23-D81-850.0	NIRSCWAMPLITUDE	S23	D81	850.0	AU
S23-D78-850.0	NIRSCWAMPLITUDE	S23	D78	850.0	AU
S11-D102-850.0	NIRSCWAMPLITUDE	S11	D102	850.0	AU
S20-D85-850.0	NIRSCWAMPLITUDE	S20	D85	850.0	AU
S20-D84-850.0	NIRSCWAMPLITUDE	S20	D84	850.0	AU
S20-D98-850.0	NIRSCWAMPLITUDE	S20	D98	850.0	AU
S20-D99-850.0	NIRSCWAMPLITUDE	S20	D99	850.0	AU
S13-D82-850.0	NIRSCWAMPLITUDE	S13	D82	850.0	AU
S16-D101-850.0	NIRSCWAMPLITUDE	S16	D101	850.0	AU
S8-D135-850.0	NIRSCWAMPLITUDE	S8	D135	850.0	AU
S9-D135-850.0	NIRSCWAMPLITUDE	S9	D135	850.0	AU
S9-D136-850.0	NIRSCWAMPLITUDE	S9	D136	850.0	AU
S10-D112-850.0	NIRSCWAMPLITUDE	S10	D112	850.0	AU
S11-D112-850.0	NIRSCWAMPLITUDE	S11	D112	850.0	AU
S17-D111-850.0	NIRSCWAMPLITUDE	S17	D111	850.0	AU
S19-D128-850.0	NIRSCWAMPLITUDE	S19	D128	850.0	AU
S18-D127-850.0	NIRSCWAMPLITUDE	S18	D127	850.0	AU
S45-D126-850.0	NIRSCWAMPLITUDE	S45	D126	850.0	AU
S38-D121-850.0	NIRSCWAMPLITUDE	S38	D121	850.0	AU
S39-D27-850.0	NIRSCWAMPLITUDE	S39	D27	850.0	AU
S40-D28-850.0	NIRSCWAMPLITUDE	S40	D28	850.0	AU
S39-D28-850.0	NIRSCWAMPLITUDE	S39	D28	850.0	AU
S25-D19-850.0	NIRSCWAMPLITUDE	S25	D19	850.0	AU
S40-D19-850.0	NIRSCWAMPLITUDE	S40	D19	850.0	AU
S26-D18-850.0	NIRSCWAMPLITUDE	S26	D18	850.0	AU
S6-D17-850.0	NIRSCWAMPLITUDE	S6	D17	850.0	AU
S7-D130-850.0	NIRSCWAMPLITUDE	S7	D130	850.0	AU
S7-D134-850.0	NIRSCWAMPLITUDE	S7	D134	850.0	AU
S8-D134-850.0	NIRSCWAMPLITUDE	S8	D134	850.0	AU
S45-D121-850.0	NIRSCWAMPLITUDE	S45	D121	850.0	AU
S18-D126-850.0	NIRSCWAMPLITUDE	S18	D126	850.0	AU
S19-D127-850.0	NIRSCWAMPLITUDE	S19	D127	850.0	AU
S38-D27-850.0	NIRSCWAMPLITUDE	S38	D27	850.0	AU
S26-D17-850.0	NIRSCWAMPLITUDE	S26	D17	850.0	AU
S25-D18-850.0	NIRSCWAMPLITUDE	S25	D18	850.0	AU
S6-D130-850.0	NIRSCWAMPLITUDE	S6	D130	850.0	AU
S10-D136-850.0	NIRSCWAMPLITUDE	S10	D136	850.0	AU
S11-D111-850.0	NIRSCWAMPLITUDE	S11	D111	850.0	AU
S17-D128-850.0	NIRSCWAMPLITUDE	S17	D128	850.0	AU
S46-D111-850.0	NIRSCWAMPLITUDE	S46	D111	850.0	AU
S46-D128-850.0	NIRSCWAMPLITUDE	S46	D128	850.0	AU
S52-D136-850.0	NIRSCWAMPLITUDE	S52	D136	850.0	AU
S52-D112-850.0	NIRSCWAMPLITUDE	S52	D112	850.0	AU
S54-D135-850.0	NIRSCWAMPLITUDE	S54	D135	850.0	AU
S54-D134-850.0	NIRSCWAMPLITUDE	S54	D134	850.0	AU
S56-D17-850.0	NIRSCWAMPLITUDE	S56	D17	850.0	AU
S56-D130-850.0	NIRSCWAMPLITUDE	S56	D130	850.0	AU
S53-D19-850.0	NIRSCWAMPLITUDE	S53	D19	850.0	AU
S53-D18-850.0	NIRSCWAMPLITUDE	S53	D18	850.0	AU
S50-D27-850.0	NIRSCWAMPLITUDE	S50	D27	850.0	AU
S50-D28-850.0	NIRSCWAMPLITUDE	S50	D28	850.0	AU
S54-D129-850.0	NIRSCWAMPLITUDE	S54	D129	850.0	AU
S56-D20-850.0	NIRSCWAMPLITUDE	S56	D20	850.0	AU
S53-D20-850.0	NIRSCWAMPLITUDE	S53	D20	850.0	AU
S53-D31-850.0	NIRSCWAMPLITUDE	S53	D31	850.0	AU
S50-D31-850.0	NIRSCWAMPLITUDE	S50	D31	850.0	AU
S50-D26-850.0	NIRSCWAMPLITUDE	S50	D26	850.0	AU
S46-D125-850.0	NIRSCWAMPLITUDE	S46	D125	850.0	AU
S46-D110-850.0	NIRSCWAMPLITUDE	S46	D110	850.0	AU
S52-D110-850.0	NIRSCWAMPLITUDE	S52	D110	850.0	AU
S52-D133-850.0	NIRSCWAMPLITUDE	S52	D133	850.0	AU
S54-D133-850.0	NIRSCWAMPLITUDE	S54	D133	850.0	AU
S26-D20-850.0	NIRSCWAMPLITUDE	S26	D20	850.0	AU
S56-D66-850.0	NIRSCWAMPLITUDE	S56	D66	850.0	AU
S7-D129-850.0	NIRSCWAMPLITUDE	S7	D129	850.0	AU
S53-D8-850.0	NIRSCWAMPLITUDE	S53	D8	850.0	AU
S40-D31-850.0	NIRSCWAMPLITUDE	S40	D31	850.0	AU
S50-D46-850.0	NIRSCWAMPLITUDE	S50	D46	850.0	AU
S38-D26-850.0	NIRSCWAMPLITUDE	S38	D26	850.0	AU
S19-D125-850.0	NIRSCWAMPLITUDE	S19	D125	850.0	AU
S46-D97-850.0	NIRSCWAMPLITUDE	S46	D97	850.0	AU
S11-D110-850.0	NIRSCWAMPLITUDE	S11	D110	850.0	AU
S9-D133-850.0	NIRSCWAMPLITUDE	S9	D133	850.0	AU
S54-D141-850.0	NIRSCWAMPLITUDE	S54	D141	850.0	AU
S47-D126-850.0	NIRSCWAMPLITUDE	S47	D126	850.0	AU
S47-D127-850.0	NIRSCWAMPLITUDE	S47	D127	850.0	AU
S47-D125-850.0	NIRSCWAMPLITUDE	S47	D125	850.0	AU
S47-D121-850.0	NIRSCWAMPLITUDE	S47	D121	850.0	AU
S47-D26-850.0	NIRSCWAMPLITUDE	S47	D26	850.0	AU
S47-D123-850.0	NIRSCWAMPLITUDE	S47	D123	850.0	AU
S47-D124-850.0	NIRSCWAMPLITUDE	S47	D124	850.0	AU
S46-D109-850.0	NIRSCWAMPLITUDE	S46	D109	850.0	AU
S46-D108-850.0	NIRSCWAMPLITUDE	S46	D108	850.0	AU
S52-D107-850.0	NIRSCWAMPLITUDE	S52	D107	850.0	AU
S52-D132-850.0	NIRSCWAMPLITUDE	S52	D132	850.0	AU
S54-D131-850.0	NIRSCWAMPLITUDE	S54	D131	850.0	AU
S56-D21-850.0	NIRSCWAMPLITUDE	S56	D21	850.0	AU
S53-D22-850.0	NIRSCWAMPLITUDE	S53	D22	850.0	AU
S53-D23-850.0	NIRSCWAMPLITUDE	S53	D23	850.0	AU
S50-D30-850.0	NIRSCWAMPLITUDE	S50	D30	850.0	AU
S50-D29-850.0	NIRSCWAMPLITUDE	S50	D29	850.0	AU
S55-D21-850.0	NIRSCWAMPLITUDE	S55	D21	850.0	AU
S55-D22-850.0	NIRSCWAMPLITUDE	S55	D22	850.0	AU
S51-D132-850.0	NIRSCWAMPLITUDE	S51	D132	850.0	AU
S51-D131-850.0	NIRSCWAMPLITUDE	S51	D131	850.0	AU
S49-D123-850.0	NIRSCWAMPLITUDE	S49	D123	850.0	AU
S49-D30-850.0	NIRSCWAMPLITUDE	S49	D30	850.0	AU
S49-D29-850.0	NIRSCWAMPLITUDE	S49	D29	850.0	AU
S48-D124-850.0	NIRSCWAMPLITUDE	S48	D124	850.0	AU
S48-D109-850.0	NIRSCWAMPLITUDE	S48	D109	850.0	AU
S48-D108-850.0	NIRSCWAMPLITUDE	S48	D108	850.0	AU
S55-D24-850.0	NIRSCWAMPLITUDE	S55	D24	850.0	AU
S49-D32-850.0	NIRSCWAMPLITUDE	S49	D32	850.0	AU
S51-D105-850.0	NIRSCWAMPLITUDE	S51	D105	850.0	AU
S48-D106-850.0	NIRSCWAMPLITUDE	S48	D106	850.0	AU
S55-D20-850.0	NIRSCWAMPLITUDE	S55	D20	850.0	AU
S51-D133-850.0	NIRSCWAMPLITUDE	S51	D133	850.0	AU
S49-D26-850.0	NIRSCWAMPLITUDE	S49	D26	850.0	AU
S48-D125-850.0	NIRSCWAMPLITUDE	S48	D125	850.0	AU
S46-D106-850.0	NIRSCWAMPLITUDE	S46	D106	850.0	AU
S52-D105-850.0	NIRSCWAMPLITUDE	S52	D105	850.0	AU
S52-D131-850.0	NIRSCWAMPLITUDE	S52	D131	850.0	AU
S53-D21-850.0	NIRSCWAMPLITUDE	S53	D21	850.0	AU
S53-D24-850.0	NIRSCWAMPLITUDE	S53	D24	850.0	AU
S51-D107-850.0	NIRSCWAMPLITUDE	S51	D107	850.0	AU
S55-D23-850.0	NIRSCWAMPLITUDE	S55	D23	850.0	AU
S54-D132-850.0	NIRSCWAMPLITUDE	S54	D132	850.0	AU
S56-D22-850.0	NIRSCWAMPLITUDE	S56	D22	850.0	AU
S49-D122-850.0	NIRSCWAMPLITUDE	S49	D122	850.0	AU
S48-D122-850.0	NIRSCWAMPLITUDE	S48	D122	850.0	AU
S51-D122-850.0	NIRSCWAMPLITUDE	S51	D122	850.0	AU
S55-D122-850.0	NIRSCWAMPLITUDE	S55	D122	850.0	AU
S51-D106-850.0	NIRSCWAMPLITUDE	S51	D106	850.0	AU
S55-D32-850.0	NIRSCWAMPLITUDE	S55	D32	850.0	AU
S53-D30-850.0	NIRSCWAMPLITUDE	S53	D30	850.0	AU
S52-D108-850.0	NIRSCWAMPLITUDE	S52	D108	850.0	AU
S46-D107-850.0	NIRSCWAMPLITUDE	S46	D107	850.0	AU
S50-D23-850.0	NIRSCWAMPLITUDE	S50	D23	850.0	AU
S48-D123-850.0	NIRSCWAMPLITUDE	S48	D123	850.0	AU
S49-D124-850.0	NIRSCWAMPLITUDE	S49	D124	850.0	AU
S48-D105-850.0	NIRSCWAMPLITUDE	S48	D105	850.0	AU
S49-D24-850.0	NIRSCWAMPLITUDE	S49	D24	850.0	AU
S54-D130-850.0	NIRSCWAMPLITUDE	S54	D130	850.0	AU
S56-D18-850.0	NIRSCWAMPLITUDE	S56	D18	850.0	AU
S56-D1-850.0	NIRSCWAMPLITUDE	S56	D1	850.0	AU
S56-D134-850.0	NIRSCWAMPLITUDE	S56	D134	850.0	AU
S55-D131-850.0	NIRSCWAMPLITUDE	S55	D131	850.0	AU
S55-D105-850.0	NIRSCWAMPLITUDE	S55	D105	850.0	AU
S51-D21-850.0	NIRSCWAMPLITUDE	S51	D21	850.0	AU
S51-D24-850.0	NIRSCWAMPLITUDE	S51	D24	850.0	AU
S52-D94-850.0	NIRSCWAMPLITUDE	S52	D94	850.0	AU
S10-D135-850.0	NIRSCWAMPLITUDE	S10	D135	850.0	AU
S10-D133-850.0	NIRSCWAMPLITUDE	S10	D133	850.0	AU
S11-D136-850.0	NIRSCWAMPLITUDE	S11	D136	850.0	AU
S17-D112-850.0	NIRSCWAMPLITUDE	S17	D112	850.0	AU
S19-D111-850.0	NIRSCWAMPLITUDE	S19	D111	850.0	AU
S47-D109-850.0	NIRSCWAMPLITUDE	S47	D109	850.0	AU
S50-D123-850.0	NIRSCWAMPLITUDE	S50	D123	850.0	AU
S50-D19-850.0	NIRSCWAMPLITUDE	S50	D19	850.0	AU
S53-D28-850.0	NIRSCWAMPLITUDE	S53	D28	850.0	AU
S53-D15-850.0	NIRSCWAMPLITUDE	S53	D15	850.0	AU
S53-D17-850.0	NIRSCWAMPLITUDE	S53	D17	850.0	AU
S53-D32-850.0	NIRSCWAMPLITUDE	S53	D32	850.0	AU
S26-D19-850.0	NIRSCWAMPLITUDE	S26	D19	850.0	AU
S6-D18-850.0	NIRSCWAMPLITUDE	S6	D18	850.0	AU
S6-D20-850.0	NIRSCWAMPLITUDE	S6	D20	850.0	AU
S8-D130-850.0	NIRSCWAMPLITUDE	S8	D130	850.0	AU
S8-D129-850.0	NIRSCWAMPLITUDE	S8	D129	850.0	AU
S9-D134-850.0	NIRSCWAMPLITUDE	S9	D134	850.0	AU
S49-D23-850.0	NIRSCWAMPLITUDE	S49	D23	850.0	AU
S49-D106-850.0	NIRSCWAMPLITUDE	S49	D106	850.0	AU
S48-D107-850.0	NIRSCWAMPLITUDE	S48	D107	850.0	AU
S48-D32-850.0	NIRSCWAMPLITUDE	S48	D32	850.0	AU
S54-D35-850.0	NIRSCWAMPLITUDE	S54	D35	850.0	AU
S54-D136-850.0	NIRSCWAMPLITUDE	S54	D136	850.0	AU
S46-D124-850.0	NIRSCWAMPLITUDE	S46	D124	850.0	AU
S46-D104-850.0	NIRSCWAMPLITUDE	S46	D104	850.0	AU
S46-D112-850.0	NIRSCWAMPLITUDE	S46	D112	850.0	AU
S46-D127-850.0	NIRSCWAMPLITUDE	S46	D127	850.0	AU
S47-D115-850.0	NIRSCWAMPLITUDE	S47	D115	850.0	AU
S47-D25-850.0	NIRSCWAMPLITUDE	S47	D25	850.0	AU
S52-D135-850.0	NIRSCWAMPLITUDE	S52	D135	850.0	AU
S52-D111-850.0	NIRSCWAMPLITUDE	S52	D111	850.0	AU
S17-D110-850.0	NIRSCWAMPLITUDE	S17	D110	850.0	AU
S18-D128-850.0	NIRSCWAMPLITUDE	S18	D128	850.0	AU
S45-D127-850.0	NIRSCWAMPLITUDE	S45	D127	850.0	AU
S38-D126-850.0	NIRSCWAMPLITUDE	S38	D126	850.0	AU
S39-D121-850.0	NIRSCWAMPLITUDE	S39	D121	850.0	AU
S39-D26-850.0	NIRSCWAMPLITUDE	S39	D26	850.0	AU
S40-D27-850.0	NIRSCWAMPLITUDE	S40	D27	850.0	AU
S25-D28-850.0	NIRSCWAMPLITUDE	S25	D28	850.0	AU
S25-D31-850.0	NIRSCWAMPLITUDE	S25	D31	850.0	AU
S7-D17-850.0	NIRSCWAMPLITUDE	S7	D17	850.0	AU
S18-D125-850.0	NIRSCWAMPLITUDE	S18	D125	850.0	AU
S56-D129-850.0	NIRSCWAMPLITUDE	S56	D129	850.0	AU
S47-D29-850.0	NIRSCWAMPLITUDE	S47	D29	850.0	AU
S5-D137-850.0	NIRSCWAMPLITUDE	S5	D137	850.0	AU
